gender,genderLooking,age,agecode,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,fanCat,kissesCat,profilevisitsCat,picturesCat
Female,Male,20,under21,3,3046,129,0,true,true,true,0,3,3,1
Female,Male,21,under21,4,7689,224,1,false,true,false,1,3,4,1
Female,Male,23,over21,2,909,73,0,true,false,false,0,2,2,1
Female,Male,26,over21,2,3050,154,12,true,true,true,1,3,3,1
Female,Male,23,over21,6,1359,59,0,true,true,true,0,2,3,2
Female,Male,22,over21,1,2221,70,0,true,false,false,0,2,3,1
Female,Male,23,over21,4,3276,541,0,false,false,false,0,3,3,1
Female,Male,19,under21,3,1614,47,0,true,true,false,0,2,3,1
Female,Male,19,under21,1,351,8,0,false,false,true,0,1,1,1
Female,Male,22,over21,6,731,9,0,false,false,false,0,1,2,2
Female,Male,24,over21,8,2337,103,0,false,true,false,0,3,3,2
Female,None,24,over21,1,2592,99,0,false,true,false,0,2,3,1
Female,Male,22,over21,2,1374,50,0,true,false,false,0,2,3,1
Female,Male,21,under21,5,2115,100,0,true,false,false,0,2,3,2
Female,Male,23,over21,5,3062,112,0,false,false,false,0,3,3,2
Female,Male,21,under21,3,1481,64,0,false,true,false,0,2,3,1
Female,Male,24,over21,4,1281,63,0,true,true,true,0,2,3,1
Female,Male,22,over21,11,3006,62,0,true,false,false,0,2,3,2
Female,Male,21,under21,3,547,79,1,true,false,true,1,2,2,1
Female,Male,21,under21,1,1810,52,0,true,false,false,0,2,3,1
Female,Male,23,over21,7,1737,181,0,false,false,true,0,3,3,2
Female,None,20,under21,5,1190,46,0,true,true,true,0,2,2,2
Female,Male,24,over21,4,1695,72,0,true,true,true,0,2,3,1
Female,Female,23,over21,4,2040,385,1,true,true,true,1,3,3,1
Female,Male,21,under21,7,2428,49,0,true,true,false,0,2,3,2
Female,Male,19,under21,9,4586,177,0,true,true,true,0,3,4,2
Female,Male,24,over21,2,338,6,0,true,false,false,0,1,1,1
Female,Male,19,under21,5,1375,33,0,false,true,true,0,2,3,2
Female,Male,21,under21,4,1135,13,2,true,true,false,1,2,2,1
Female,Male,20,under21,3,1093,66,3,true,true,false,1,2,2,1
Female,Male,21,under21,4,1075,85,0,true,false,false,0,2,2,1
Female,Male,24,over21,4,1475,31,3,true,true,true,1,2,3,1
Female,Male,20,under21,4,7932,297,8,true,false,false,1,3,4,1
Female,Male,22,over21,6,2997,76,0,true,false,false,0,2,3,2
Female,Male,25,over21,9,6387,183,2,true,false,false,1,3,4,2
Female,Male,24,over21,1,365,3,0,false,true,false,0,1,1,1
Female,Male,23,over21,2,1009,31,0,false,true,false,0,2,2,1
Female,Male,23,over21,9,906,11,0,true,true,false,0,2,2,2
Female,Male,26,over21,2,1280,51,0,true,true,true,0,2,3,1
Female,Male,23,over21,2,989,40,0,true,true,false,0,2,2,1
Female,Male,23,over21,3,1241,38,0,true,true,false,0,2,2,1
Female,Male,20,under21,8,821,45,0,true,true,true,0,2,2,2
Female,Male,23,over21,8,1900,74,2,false,false,false,1,2,3,2
Female,Male,21,under21,4,1912,49,0,false,true,false,0,2,3,1
Female,Male,24,over21,14,954,32,0,true,true,true,0,2,2,2
Female,Male,22,over21,5,1613,36,0,false,true,false,0,2,3,2
Female,Male,19,under21,2,1328,40,0,true,true,true,0,2,3,1
Female,Male,22,over21,1,960,12,0,true,false,false,0,2,2,1
Female,Male,19,under21,3,336,23,1,false,false,true,1,2,1,1
Female,None,23,over21,4,1335,162,0,false,false,true,0,3,3,1
Female,Male,19,under21,4,773,11,0,false,true,false,0,2,2,1
Female,Male,22,over21,5,562,13,0,false,true,true,0,2,2,2
Female,Male,25,over21,7,1017,15,0,true,false,false,0,2,2,2
Female,Male,22,over21,5,1136,10,0,true,true,false,0,1,2,2
Female,Male,24,over21,5,4489,174,0,true,true,false,0,3,4,2
Female,Male,24,over21,5,1040,63,0,false,true,false,0,2,2,2
Female,Male,20,under21,3,5813,327,0,false,true,false,0,3,4,1
Female,Male,22,over21,3,1212,32,0,false,false,false,0,2,2,1
Female,Male,24,over21,1,232,8,0,true,true,true,0,1,1,1
Female,Male,20,under21,2,2014,67,0,false,true,true,0,2,3,1
Female,Male,19,under21,13,1257,87,0,false,true,false,0,2,3,2
Female,Male,19,under21,5,2215,84,0,true,true,false,0,2,3,2
Female,Male,22,over21,2,3816,149,0,true,true,true,0,3,3,1
Female,None,23,over21,5,883,22,0,false,true,false,0,2,2,2
Female,Male,26,over21,2,2055,119,1,true,true,true,1,3,3,1
Female,Male,19,under21,1,9011,744,1,false,false,true,1,3,4,1
Female,Male,22,over21,4,1072,18,0,true,false,false,0,2,2,1
Female,Male,21,under21,6,1569,48,1,true,true,true,1,2,3,2
Female,Male,24,over21,5,1032,58,0,true,false,false,0,2,2,2
Female,Male,23,over21,13,2397,244,0,true,false,false,0,3,3,2
Female,Male,24,over21,3,844,37,0,true,false,false,0,2,2,1
Female,Male,24,over21,2,1361,54,119,false,false,false,1,2,3,1
Female,Male,21,under21,7,1916,157,0,true,true,true,0,3,3,2
Female,Female,23,over21,1,749,38,0,true,true,true,0,2,2,1
Female,Male,22,over21,4,1102,105,0,true,true,true,0,3,2,1
Female,None,24,over21,6,1022,22,1,true,false,false,1,2,2,2
Female,Male,23,over21,4,664,45,0,false,false,false,0,2,2,1
Female,Male,26,over21,8,2024,118,0,false,false,true,0,3,3,2
Female,Male,19,under21,6,1350,104,0,true,true,true,0,3,3,2
Female,Male,22,over21,2,1347,31,0,true,false,false,0,2,3,1
Female,Male,21,under21,17,1668,72,0,false,false,true,0,2,3,2
Female,Male,22,over21,4,1535,44,0,true,true,true,0,2,3,1
Female,Male,22,over21,4,1266,9,0,true,true,false,0,1,3,1
Female,Male,24,over21,4,1239,73,0,true,true,true,0,2,2,1
Female,Male,26,over21,4,1263,35,0,false,true,false,0,2,3,1
Female,Male,22,over21,2,1189,29,0,true,true,false,0,2,2,1
Female,Male,20,under21,1,157,3,0,true,false,false,0,1,1,1
Female,None,25,over21,2,2468,68,1,true,true,true,1,2,3,1
Female,Male,22,over21,4,4290,292,0,true,false,false,0,3,4,1
Female,Male,23,over21,5,797,41,0,false,true,true,0,2,2,2
Female,Male,22,over21,2,397,13,0,false,false,false,0,2,1,1
Female,Male,21,under21,1,983,24,0,true,true,false,0,2,2,1
Female,None,25,over21,3,1313,33,0,true,false,false,0,2,3,1
Female,Male,23,over21,5,1133,50,16,true,true,true,1,2,2,2
Female,Male,19,under21,2,1049,19,1,false,true,false,1,2,2,1
Female,Male,25,over21,7,1002,84,0,false,true,false,0,2,2,2
Female,Male,19,under21,7,1363,112,21,false,true,false,1,3,3,2
Female,Male,20,under21,16,2508,338,0,false,false,true,0,3,3,2
Female,Male,22,over21,4,881,14,0,false,true,true,0,2,2,1
Female,Male,20,under21,5,658,20,0,true,true,false,0,2,2,2
Female,Male,24,over21,5,1016,141,0,true,false,false,0,3,2,2
Female,Male,24,over21,14,1291,83,1,false,true,false,1,2,3,2
Female,Male,22,over21,6,995,97,0,false,false,true,0,2,2,2
Female,Male,22,over21,4,1111,33,0,true,true,true,0,2,2,1
Female,Male,26,over21,4,1644,52,0,false,false,true,0,2,3,1
Female,Male,25,over21,6,2307,30,0,false,false,false,0,2,3,2
Female,Male,23,over21,2,685,6,0,true,false,false,0,1,2,1
Female,Male,24,over21,9,2006,49,0,true,false,false,0,2,3,2
Female,Male,21,under21,9,11775,876,241,true,true,true,1,3,4,2
Female,None,24,over21,3,1320,85,0,true,true,false,0,2,3,1
Female,Male,22,over21,5,1354,63,0,true,false,true,0,2,3,2
Female,Male,20,under21,3,2625,32,1,true,false,true,1,2,3,1
Female,Male,23,over21,5,4881,323,1,true,false,false,1,3,4,2
Female,Male,22,over21,2,4005,173,0,false,true,false,0,3,4,1
Female,Male,20,under21,3,777,8,0,true,false,false,0,1,2,1
Female,Male,19,under21,3,1423,43,0,true,false,false,0,2,3,1
Female,Male,25,over21,7,1141,33,0,true,true,true,0,2,2,2
Female,Male,24,over21,2,1874,139,0,false,true,false,0,3,3,1
Female,Male,24,over21,1,969,26,0,true,false,false,0,2,2,1
Female,Male,21,under21,1,338,2,0,true,true,true,0,1,1,1
Female,Male,22,over21,19,2630,259,0,false,true,false,0,3,3,2
Female,Male,24,over21,2,1644,111,1,true,true,true,1,3,3,1
Female,None,25,over21,7,2324,234,1,false,false,true,1,3,3,2
Female,Male,21,under21,2,1213,43,0,false,true,false,0,2,2,1
Female,Male,21,under21,1,1136,68,0,true,true,false,0,2,2,1
Female,None,21,under21,2,2480,119,0,true,true,true,0,3,3,1
Female,Male,21,under21,13,1765,30,0,true,false,false,0,2,3,2
Female,Male,22,over21,4,3307,120,0,false,false,true,0,3,3,1
Female,Male,21,under21,2,1334,24,0,false,true,false,0,2,3,1
Female,Male,24,over21,3,1551,67,0,true,true,false,0,2,3,1
Female,Male,22,over21,5,1954,102,0,false,true,false,0,3,3,2
Female,Male,22,over21,4,1661,134,1,false,false,false,1,3,3,1
Female,Male,20,under21,4,5152,313,0,true,true,true,0,3,4,1
Female,Male,21,under21,1,1727,50,0,true,true,true,0,2,3,1
Female,Male,19,under21,4,847,9,0,true,true,true,0,1,2,1
Female,Male,24,over21,8,1024,19,0,true,true,true,0,2,2,2
Female,Male,19,under21,5,977,37,0,false,false,true,0,2,2,2
Female,Male,23,over21,5,1514,47,0,true,true,true,0,2,3,2
Female,Male,21,under21,5,806,23,0,false,true,true,0,2,2,2
Female,Male,22,over21,3,1642,89,0,true,false,true,0,2,3,1
Female,Male,24,over21,4,3677,247,0,true,true,false,0,3,3,1
Female,Male,22,over21,1,1609,54,0,true,true,true,0,2,3,1
Female,Male,24,over21,4,703,12,0,false,true,true,0,2,2,1
Female,Male,20,under21,3,2099,53,5,true,true,true,1,2,3,1
Female,Male,21,under21,3,1949,72,0,false,true,false,0,2,3,1
Female,Male,23,over21,4,1273,20,0,false,true,false,0,2,3,1
Female,Male,21,under21,7,3419,140,0,false,false,false,0,3,3,2
Female,Male,20,under21,20,662,49,0,true,true,false,0,2,2,2
Female,Male,25,over21,4,1023,24,2,true,true,false,1,2,2,1
Female,Male,25,over21,3,5825,220,0,true,true,true,0,3,4,1
Female,Male,25,over21,4,422,18,0,false,false,false,0,2,2,1
Female,Male,20,under21,4,889,68,0,true,true,true,0,2,2,1
Female,Male,22,over21,5,2632,210,0,true,false,false,0,3,3,2
Female,None,24,over21,3,1637,50,0,false,true,false,0,2,3,1
Female,Male,19,under21,3,2950,151,0,false,false,true,0,3,3,1
Female,Male,23,over21,6,1609,68,0,true,false,false,0,2,3,2
Female,Male,23,over21,1,1038,38,0,true,true,false,0,2,2,1
Female,Male,21,under21,2,708,3,0,false,true,false,0,1,2,1
Female,Male,20,under21,5,935,27,0,false,true,true,0,2,2,2
Female,None,23,over21,4,1259,41,2,false,true,false,1,2,3,1
Female,Male,24,over21,1,788,29,0,false,false,false,0,2,2,1
Female,Male,25,over21,4,1910,196,0,true,true,true,0,3,3,1
Female,Male,21,under21,4,1221,67,0,true,false,false,0,2,2,1
Female,Male,24,over21,2,1244,48,0,true,false,false,0,2,2,1
Female,Male,24,over21,3,1694,37,0,false,true,false,0,2,3,1
Female,Both,22,over21,6,407,7,0,false,false,false,0,1,2,2
Female,Male,21,under21,5,2525,182,0,false,true,false,0,3,3,2
Female,Male,20,under21,12,2600,39,0,false,false,false,0,2,3,2
Female,None,24,over21,8,1816,88,0,true,true,true,0,2,3,2
Female,Male,20,under21,4,1452,42,0,true,true,false,0,2,3,1
Female,Male,20,under21,1,756,10,0,true,false,false,0,1,2,1
Female,Male,25,over21,3,1395,23,0,false,true,false,0,2,3,1
Female,Male,19,under21,7,1309,48,0,true,false,false,0,2,3,2
Female,None,21,under21,3,5911,267,0,true,true,true,0,3,4,1
Female,Male,19,under21,3,451,4,0,false,true,true,0,1,2,1
Female,Male,19,under21,8,1068,20,0,true,true,false,0,2,2,2
Female,Male,23,over21,2,734,21,0,true,false,false,0,2,2,1
Female,Male,26,over21,5,500,32,27,false,false,false,1,2,2,2
Female,Male,22,over21,1,934,19,0,true,true,false,0,2,2,1
Female,Male,23,over21,3,880,89,0,true,false,false,0,2,2,1
Female,Male,22,over21,4,1576,99,0,false,true,false,0,2,3,1
Female,Male,23,over21,7,1747,34,0,false,true,false,0,2,3,2
Female,Male,23,over21,4,1398,42,0,true,false,false,0,2,3,1
Female,Male,19,under21,4,158,9,0,true,true,true,0,1,1,1
Female,Male,22,over21,4,1841,89,0,false,true,false,0,2,3,1
Female,Male,21,under21,4,1269,114,0,true,true,true,0,3,3,1
Female,Male,24,over21,6,2333,111,0,false,true,false,0,3,3,2
Female,Male,23,over21,8,753,23,0,false,false,false,0,2,2,2
Female,Male,20,under21,0,4070,209,0,true,false,true,0,3,4,1
Female,Male,19,under21,1,725,24,3,false,true,false,1,2,2,1
Female,Male,23,over21,5,1727,87,0,true,false,false,0,2,3,2
Female,Male,22,over21,11,1332,65,0,false,true,false,0,2,3,2
Female,Male,21,under21,3,1041,48,0,true,true,false,0,2,2,1
Female,Male,24,over21,6,2071,75,0,true,true,true,0,2,3,2
Female,Male,25,over21,1,832,44,2,true,true,false,1,2,2,1
Female,Male,21,under21,4,1223,23,0,true,true,true,0,2,2,1
Female,Male,22,over21,9,502,68,0,true,true,false,0,2,2,2
Female,Male,24,over21,4,1962,49,0,true,true,true,0,2,3,1
Female,Male,22,over21,4,1596,92,0,true,true,false,0,2,3,1
Female,Male,23,over21,3,1159,46,0,true,true,true,0,2,2,1
Female,Male,21,under21,3,1705,177,0,false,false,true,0,3,3,1
Female,Male,23,over21,3,1275,25,0,false,true,false,0,2,3,1
Female,Male,24,over21,4,1513,7,3,true,false,false,1,1,3,1
Female,Male,22,over21,3,717,13,0,true,true,false,0,2,2,1
Female,Male,23,over21,8,433,0,0,true,true,true,0,1,2,2
Female,None,24,over21,2,2525,118,0,true,true,true,0,3,3,1
Female,Male,24,over21,1,1248,111,0,true,true,true,0,3,2,1
Female,Male,25,over21,3,688,31,0,false,true,false,0,2,2,1
Female,Male,21,under21,4,1603,131,0,true,false,false,0,3,3,1
Female,Male,25,over21,19,2366,66,0,false,false,false,0,2,3,2
Female,Male,23,over21,2,5979,358,2,true,true,true,1,3,4,1
Female,Male,22,over21,3,109,2,0,true,false,false,0,1,1,1
Female,Male,24,over21,2,202,2,0,true,true,true,0,1,1,1
Female,Male,19,under21,3,810,34,0,true,false,false,0,2,2,1
Female,Male,22,over21,4,1273,119,6,true,false,false,1,3,3,1
Female,Male,26,over21,3,1297,77,0,true,false,false,0,2,3,1
Female,Male,19,under21,3,1166,31,1,true,true,false,1,2,2,1
Female,Male,23,over21,2,806,23,0,true,true,true,0,2,2,1
Female,Male,20,under21,8,1586,33,0,true,false,false,0,2,3,2
Female,Male,22,over21,1,181,5,0,false,false,false,0,1,1,1
Female,Male,22,over21,6,5054,357,0,false,false,true,0,3,4,2
Female,Male,23,over21,1,32,4,0,false,true,false,0,1,1,1
Female,Male,23,over21,9,4180,139,0,false,false,false,0,3,4,2
Female,Male,21,under21,4,142,3,3,false,false,false,1,1,1,1
Female,Male,24,over21,3,1184,18,1,false,false,true,1,2,2,1
Female,Male,21,under21,9,2337,97,0,false,true,false,0,2,3,2
Female,Male,21,under21,4,3380,56,0,true,false,false,0,2,3,1
Female,Female,22,over21,3,4478,287,0,false,true,false,0,3,4,1
Female,Male,20,under21,10,840,47,0,true,true,true,0,2,2,2
Female,Male,23,over21,1,1174,25,0,true,false,false,0,2,2,1
Female,Male,21,under21,1,647,19,0,true,false,false,0,2,2,1
Female,Male,22,over21,3,1767,55,0,true,true,true,0,2,3,1
Female,Male,21,under21,5,2437,151,2,false,false,false,1,3,3,2
Female,Male,23,over21,4,1566,25,0,false,true,true,0,2,3,1
Female,Male,25,over21,8,1149,21,1,false,true,false,1,2,2,2
Female,None,20,under21,1,362,11,0,true,true,false,0,2,1,1
Female,Male,25,over21,1,1059,24,0,true,true,false,0,2,2,1
Female,Male,20,under21,3,1677,48,0,true,true,true,0,2,3,1
Female,Male,24,over21,1,1530,158,2,false,false,true,1,3,3,1
Female,Male,22,over21,4,2382,127,0,false,false,true,0,3,3,1
Female,Male,20,under21,2,381,4,0,true,false,false,0,1,1,1
Female,Male,21,under21,8,2581,129,0,true,true,true,0,3,3,2
Female,None,20,under21,8,3244,139,0,false,true,false,0,3,3,2
Female,Male,24,over21,5,2943,314,0,true,true,true,0,3,3,2
Female,Male,26,over21,1,819,61,0,false,true,false,0,2,2,1
Female,Male,23,over21,3,1022,32,1,false,true,true,1,2,2,1
Female,Male,22,over21,4,1252,41,0,false,true,false,0,2,3,1
Female,Male,22,over21,11,2034,125,0,false,true,true,0,3,3,2
Female,Male,21,under21,4,1159,80,0,true,true,false,0,2,2,1
Female,Male,22,over21,5,3352,116,0,true,false,false,0,3,3,2
Female,Male,21,under21,1,726,35,0,false,false,true,0,2,2,1
Female,Male,22,over21,3,886,64,0,false,false,true,0,2,2,1
Female,Male,22,over21,3,1871,135,0,true,false,false,0,3,3,1
Female,Male,21,under21,3,1156,33,0,true,true,true,0,2,2,1
Female,Male,25,over21,3,784,18,0,true,true,true,0,2,2,1
Female,Male,23,over21,4,2052,91,0,true,true,true,0,2,3,1
Female,Male,26,over21,1,1446,41,0,true,true,true,0,2,3,1
Female,Male,22,over21,1,1801,30,0,true,true,true,0,2,3,1
Female,Male,19,under21,8,953,25,1,false,true,false,1,2,2,2
Female,Male,24,over21,1,1477,41,0,true,true,true,0,2,3,1
Female,Male,22,over21,2,909,29,0,true,false,false,0,2,2,1
Female,Male,20,under21,3,2574,162,0,true,true,false,0,3,3,1
Female,Male,22,over21,4,7574,312,0,true,false,false,0,3,4,1
Female,Male,25,over21,1,9,0,0,false,false,false,0,1,1,1
Female,Male,23,over21,3,4439,199,1,true,true,true,1,3,4,1
Female,Male,20,under21,4,2822,65,0,false,false,true,0,2,3,1
Female,Male,19,under21,1,1430,48,0,false,false,false,0,2,3,1
Female,Male,20,under21,7,1904,65,0,true,false,false,0,2,3,2
Female,Male,21,under21,9,1992,101,0,false,true,false,0,3,3,2
Female,Male,19,under21,3,1484,38,1,true,true,false,1,2,3,1
Female,Male,25,over21,5,701,47,0,false,true,false,0,2,2,2
Female,Male,19,under21,3,232,6,1,true,false,false,1,1,1,1
Female,Male,21,under21,4,1160,26,0,true,false,false,0,2,2,1
Female,Male,22,over21,5,644,6,1,false,true,true,1,1,2,2
Female,Male,22,over21,6,2243,82,1,true,true,true,1,2,3,2
Female,Male,25,over21,4,1502,61,0,false,true,true,0,2,3,1
Female,Male,20,under21,8,1494,22,0,true,true,true,0,2,3,2
Female,Male,22,over21,3,121,1,0,true,false,false,0,1,1,1
Female,Male,24,over21,0,952,10,0,true,true,true,0,1,2,1
Female,Male,22,over21,3,1416,33,0,true,true,true,0,2,3,1
Female,None,20,under21,3,1000,95,0,true,true,false,0,2,2,1
Female,None,19,under21,5,2844,88,0,true,true,false,0,2,3,2
Female,Male,25,over21,9,1544,121,3,true,false,false,1,3,3,2
Female,Male,22,over21,2,364,2,0,false,true,false,0,1,1,1
Female,Male,21,under21,4,665,16,0,true,true,true,0,2,2,1
Female,Male,25,over21,11,1113,29,1,true,true,true,1,2,2,2
Female,Male,22,over21,3,607,19,0,false,false,false,0,2,2,1
Female,Male,19,under21,3,563,7,0,false,false,true,0,1,2,1
Female,Male,20,under21,2,1157,45,0,false,true,false,0,2,2,1
Female,Male,26,over21,9,1371,70,1,false,true,false,1,2,3,2
Female,Male,21,under21,1,644,21,0,true,false,false,0,2,2,1
Female,Male,24,over21,2,439,17,0,false,true,false,0,2,2,1
Female,Male,25,over21,7,697,38,1,true,false,false,1,2,2,2
Female,Male,24,over21,4,525,29,0,false,false,false,0,2,2,1
Female,Male,22,over21,0,779,127,6,false,false,false,1,3,2,1
Female,Male,22,over21,4,356,21,0,true,false,false,0,2,1,1
Female,Male,19,under21,2,876,43,0,false,true,false,0,2,2,1
Female,Male,20,under21,11,981,42,0,false,true,false,0,2,2,2
Female,Male,23,over21,1,479,17,0,true,false,false,0,2,2,1
Female,Male,20,under21,1,508,10,0,false,false,false,0,1,2,1
Female,Male,21,under21,2,840,14,0,false,false,true,0,2,2,1
Female,Male,19,under21,3,1889,108,0,true,false,false,0,3,3,1
Female,None,20,under21,1,2569,140,0,true,false,false,0,3,3,1
Female,Male,22,over21,6,2974,255,0,false,true,true,0,3,3,2
Female,Male,22,over21,5,2090,69,0,true,true,false,0,2,3,2
Female,Male,21,under21,2,772,13,0,true,false,false,0,2,2,1
Female,Male,22,over21,1,1270,70,2,false,true,false,1,2,3,1
Female,Male,23,over21,3,979,17,1,true,true,false,1,2,2,1
Female,Male,22,over21,2,605,27,0,false,false,false,0,2,2,1
Female,Male,23,over21,4,1661,72,0,false,true,false,0,2,3,1
Female,Male,23,over21,4,1471,62,0,true,true,true,0,2,3,1
Female,Male,23,over21,5,578,19,2,false,false,true,1,2,2,2
Female,Male,24,over21,6,615,23,1,true,true,true,1,2,2,2
Female,Male,19,under21,3,789,61,0,false,true,false,0,2,2,1
Female,Male,25,over21,4,2018,134,0,false,true,false,0,3,3,1
Female,None,19,under21,6,4618,226,1,false,true,true,1,3,4,2
Female,Male,20,under21,8,1127,46,3,true,true,true,1,2,2,2
Female,Male,21,under21,4,1625,79,0,true,false,false,0,2,3,1
Female,Male,25,over21,1,1607,51,0,true,true,true,0,2,3,1
Female,Male,25,over21,1,1680,65,0,true,true,true,0,2,3,1
Female,Male,19,under21,3,2073,64,1,true,true,true,1,2,3,1
Female,Male,19,under21,20,492,19,0,false,true,false,0,2,2,2
Female,None,20,under21,4,1704,64,0,true,true,false,0,2,3,1
Female,Male,24,over21,1,676,28,0,true,false,true,0,2,2,1
Female,Male,20,under21,5,789,38,0,true,true,false,0,2,2,2
Female,Male,19,under21,1,969,43,0,true,false,false,0,2,2,1
Female,Male,22,over21,2,700,18,0,false,true,true,0,2,2,1
Female,Male,21,under21,5,1416,118,0,true,false,false,0,3,3,2
Female,None,20,under21,3,2317,28,3,true,true,false,1,2,3,1
Female,Male,23,over21,4,1130,61,0,true,true,true,0,2,2,1
Female,None,25,over21,4,2631,62,2,true,true,true,1,2,3,1
Female,Male,23,over21,10,1675,70,0,false,true,true,0,2,3,2
Female,Male,21,under21,3,1685,75,0,true,true,false,0,2,3,1
Female,Male,19,under21,4,1167,24,0,true,false,false,0,2,2,1
Female,Male,22,over21,8,1242,56,0,true,true,true,0,2,2,2
Female,Male,19,under21,4,627,16,0,true,true,true,0,2,2,1
Female,Male,21,under21,1,756,35,0,true,true,true,0,2,2,1
Female,Male,20,under21,8,2394,131,0,false,true,false,0,3,3,2
Female,Male,21,under21,4,1470,70,0,true,true,false,0,2,3,1
Female,Male,22,over21,5,2617,259,0,false,false,false,0,3,3,2
Female,Male,22,over21,2,684,11,0,true,true,true,0,2,2,1
Female,None,24,over21,5,2026,51,0,true,false,false,0,2,3,2
Female,Male,22,over21,1,654,13,0,false,false,false,0,2,2,1
Female,Male,23,over21,4,1372,54,0,false,true,false,0,2,3,1
Female,Male,20,under21,1,1114,31,0,false,false,true,0,2,2,1
Female,Male,22,over21,3,943,8,0,true,true,true,0,1,2,1
Female,None,20,under21,4,2200,102,0,true,true,true,0,3,3,1
Female,Male,20,under21,5,1197,60,0,true,true,false,0,2,2,2
Female,Male,23,over21,3,1117,87,0,true,true,false,0,2,2,1
Female,Male,24,over21,2,1016,83,0,true,false,false,0,2,2,1
Female,Male,24,over21,4,1043,0,0,false,false,false,0,1,2,1
Female,Male,23,over21,1,298,6,0,true,true,false,0,1,1,1
Female,None,22,over21,14,3450,206,0,false,false,false,0,3,3,2
Female,Male,19,under21,6,731,31,0,true,true,true,0,2,2,2
Female,Male,24,over21,2,123,0,0,true,true,false,0,1,1,1
Female,Male,22,over21,5,795,14,0,true,true,true,0,2,2,2
Female,Male,24,over21,10,817,30,0,true,true,false,0,2,2,2
Female,Male,22,over21,9,3610,86,0,true,true,true,0,2,3,2
Female,None,19,under21,11,1087,46,0,true,true,true,0,2,2,2
Female,Male,22,over21,1,894,20,0,true,true,false,0,2,2,1
Female,Male,24,over21,5,2304,116,0,true,false,false,0,3,3,2
Female,Male,23,over21,5,1112,31,0,false,true,false,0,2,2,2
Female,Male,23,over21,2,1423,38,16,true,true,false,1,2,3,1
Female,Male,22,over21,1,975,47,0,false,true,false,0,2,2,1
Female,Male,23,over21,5,1585,80,0,true,true,true,0,2,3,2
Female,Male,21,under21,3,936,29,0,true,true,false,0,2,2,1
Female,Male,24,over21,2,698,28,0,true,true,true,0,2,2,1
Female,Male,22,over21,4,634,25,0,false,true,true,0,2,2,1
Female,None,24,over21,11,2679,129,0,false,true,false,0,3,3,2
Female,Male,19,under21,4,4819,135,4,false,true,false,1,3,4,1
Female,Male,22,over21,4,3642,173,0,true,false,false,0,3,3,1
Female,Male,21,under21,6,2079,82,0,true,true,false,0,2,3,2
Female,None,19,under21,7,2661,140,0,true,true,false,0,3,3,2
Female,Male,25,over21,4,2304,41,0,true,true,true,0,2,3,1
Female,Male,24,over21,3,726,19,0,false,true,false,0,2,2,1
Female,Male,24,over21,3,1781,159,0,false,true,false,0,3,3,1
Female,None,19,under21,2,2317,103,0,true,false,false,0,3,3,1
Female,Male,19,under21,1,399,18,0,false,true,false,0,2,1,1
Female,Male,22,over21,3,398,38,0,true,true,true,0,2,1,1
Female,Male,19,under21,6,1291,56,0,false,true,false,0,2,3,2
Female,Male,25,over21,2,937,46,0,true,true,true,0,2,2,1
Female,Male,21,under21,3,1919,78,0,true,false,false,0,2,3,1
Female,Male,21,under21,2,1099,80,0,true,true,true,0,2,2,1
Female,Male,26,over21,5,1380,50,29,true,false,false,1,2,3,2
Female,Male,24,over21,5,1160,56,0,false,true,true,0,2,2,2
Female,None,25,over21,0,337,6,0,true,true,false,0,1,1,1
Female,Male,19,under21,7,505,16,0,false,false,true,0,2,2,2
Female,Male,22,over21,4,705,30,1,true,true,false,1,2,2,1
Female,Male,19,under21,2,736,16,6,true,true,true,1,2,2,1
Female,Male,23,over21,1,918,0,0,false,false,false,0,1,2,1
Female,Male,21,under21,2,1091,21,0,true,true,true,0,2,2,1
Female,Male,19,under21,7,923,33,0,true,true,true,0,2,2,2
Female,Male,24,over21,1,35,1,0,true,true,false,0,1,1,1
Female,Male,25,over21,4,633,33,0,true,true,false,0,2,2,1
Female,Male,25,over21,1,216,5,0,false,false,false,0,1,1,1
Female,Male,20,under21,2,885,26,0,false,false,true,0,2,2,1
Female,Male,22,over21,4,1064,2,2,false,false,true,1,1,2,1
Female,None,22,over21,2,611,12,0,true,true,false,0,2,2,1
Female,Male,19,under21,6,1708,31,0,true,false,true,0,2,3,2
Female,Male,23,over21,5,3273,189,0,true,false,false,0,3,3,2
Female,Male,21,under21,8,1864,55,1,false,true,false,1,2,3,2
Female,Male,25,over21,4,1317,90,0,true,false,false,0,2,3,1
Female,None,20,under21,1,2195,129,0,false,false,true,0,3,3,1
Female,Male,20,under21,10,382,9,0,false,false,true,0,1,1,2
Female,Male,20,under21,1,331,4,1,true,false,false,1,1,1,1
Female,Male,21,under21,2,385,33,0,true,true,false,0,2,1,1
Female,Male,23,over21,4,1217,35,0,false,true,false,0,2,2,1
Female,Male,21,under21,4,1486,28,0,true,true,true,0,2,3,1
Female,Male,22,over21,2,723,21,0,true,true,false,0,2,2,1
Female,Male,25,over21,11,714,15,3,false,false,false,1,2,2,2
Female,Male,22,over21,4,1109,40,0,false,true,false,0,2,2,1
Female,Male,19,under21,2,1330,0,0,false,false,false,0,1,3,1
Female,Male,22,over21,4,843,40,0,true,true,false,0,2,2,1
Female,Male,24,over21,4,837,21,0,false,true,false,0,2,2,1
